loss,acc,val_loss,val_acc
0.9075540854487706,0.7235213017169798,0.5662678987721981,0.8439612784265519
0.41673072877422257,0.8775816645475734,0.45733860675440147,0.8665488629745572
0.3160767374031601,0.9059066027673413,0.44162192493768726,0.8749615857772616
0.24896039374646936,0.9257545353881147,0.39689990106029016,0.8864474492931776
0.19236923106376697,0.9410295261943191,0.41572242594692116,0.8933620159803319
0.14703144599427326,0.9543115333745202,0.463586893205124,0.8875998770377354
0.11742457146547411,0.9630342492997758,0.5254005702016686,0.8899431468961279
0.09298854816095727,0.9695182712841579,0.5415372131020288,0.8850645359923814
0.07471683750983417,0.9760978473177127,0.6079822652495266,0.886447449256543
0.07095869951178879,0.9770397368226549,0.6792488326378666,0.8897126613032547
0.05643018071495599,0.9818310878198293,0.6931095636176712,0.8844499077691428
0.05458645669135657,0.9828002784716818,0.6994239037836998,0.8904425322313432
0.04281272349283233,0.986513234230176,0.7793044904000787,0.8925553164968626
0.0470267028331078,0.9851481769660237,0.7678053848166077,0.8899047326367547
0.03854439580159572,0.9879192432252709,0.8141753856818517,0.8876382913703778
0.03832965249035688,0.9886973258658377,0.8695915843547306,0.8979717270684667
0.03763822941675652,0.9886563741348949,0.8409373782387378,0.8883297480390933
0.033869985981381114,0.9896392153650846,0.9507148136884506,0.8895974185251354
0.030213955798128352,0.9906766588858402,0.9631518272439175,0.8890980332265548
0.036683850111904996,0.9895163602243291,0.9851703284962015,0.8812615242411772
0.033787762299985535,0.9900350819716887,0.978503003908801,0.8942071297231743
0.025773708072581964,0.9924102816113136,1.0903863065361463,0.8900968038969854
0.030770235490759978,0.9911817300662539,1.0430461025413884,0.8942839582419205
0.029161453525944576,0.9917414035648972,1.1115663924243602,0.8980101413644745
0.026808064287631092,0.9922328241669738,1.204755610916317,0.8830669944683467
0.03863565527562841,0.9894754085064045,1.1769987202599215,0.889520590043024
0.030649976763511118,0.9912363323641427,1.0741835262926356,0.8920175169389088
0.022152738582075584,0.9942531089179191,1.1599369547304084,0.88990473260012
0.02025841842055189,0.9942394583582957,1.1888998609125505,0.8930162876826089
0.029486174781382136,0.9920826678679171,1.0916989768071634,0.8931699446468319
