loss,acc,val_loss,val_acc
0.265848385477066,0.9229666666348775,0.06966284781638533,0.9783
0.06590208092927932,0.9799333333651224,0.045472847126051784,0.9847
0.04608564404745897,0.9853166666348775,0.03632755112946034,0.9888
0.03650288904905319,0.9880999999682109,0.03146516927191988,0.9893
0.030278729261892536,0.9900166666666667,0.03354074616623111,0.9891
0.024740353510528803,0.9920833333651224,0.043102116233389824,0.9862
0.02088699184929331,0.9929333333333333,0.0433430237690045,0.9871
0.018082676538825036,0.9941999999682108,0.033714363353385124,0.9887
0.014825187738239765,0.9953166666666666,0.03179705871775295,0.9905
0.012009500528778881,0.9962333333333333,0.033086863258026275,0.9905
0.013081660035345704,0.9955,0.032817025206884134,0.9904
0.010599379275661583,0.9965333333333334,0.03760138256719219,0.9899
0.009448703831690363,0.9966833333333334,0.037407236833003114,0.9903
0.009578052826443067,0.9967333333333334,0.04723882473378596,0.9887
0.006023277639888693,0.9978833333333333,0.037768825437754276,0.9908
0.007969733856381693,0.9972166666666666,0.06147920545174129,0.9858
0.008912442619291444,0.9968333333015442,0.04657335517752727,0.9884
0.007401880150082677,0.9975166666666667,0.04264103571920714,0.9889
0.0059265231274805655,0.9982333333333333,0.04350070512926905,0.9899
0.004575615988235222,0.9984333333333333,0.042557550608893144,0.9898
0.006615819425318235,0.9976999999682109,0.04405420685559366,0.9893
0.004052596931083341,0.9986833333333334,0.03736165564766589,0.9917
0.005021011519122354,0.9984333333651225,0.05424447101508572,0.989
0.00767067584444303,0.9972666666666666,0.04897653154499421,0.9895
0.0035154141805416052,0.9988166666666667,0.04689759438127694,0.99
0.0038043495578303312,0.99865,0.054689185627553934,0.9901
0.0051266036841072496,0.9983666666666666,0.05598022618588038,0.9901
0.004292939815224721,0.9984333333333333,0.047276712403342754,0.9905
0.004451442048147874,0.9985,0.047004048146054765,0.9908
0.003150826389291615,0.9990333333333333,0.044596267983341265,0.9917
